fund_name,symbol,position_date,fund_price,reference_price,price_difference
Virtous.08-31-2022 - securities,AVB,,193.5,,
Virtous.08-31-2022 - securities,MPC,,98.37,,
Virtous.08-31-2022 - securities,FIS,,88.67,,
Virtous.08-31-2022 - securities,TEL,,123.95,,
Virtous.08-31-2022 - securities,CAT,,180.73,,
Virtous.08-31-2022 - securities,US912828WU04,,124.47,,
Virtous.08-31-2022 - securities,ES0000012411,,154.22,,
Virtous.08-31-2022 - securities,IT0005024234,,121.05,,
Virtous.08-31-2022 - securities,GB00B3Y1JG82,,165.65,,
Virtous.08-31-2022 - securities,GB00BGDYHF49,,187.58,,
Virtous.08-31-2022 - securities,FR0013327491,,132.79,,
Virtous.08-31-2022 - securities,ES00000127G9,,109.71,,
Virtous.08-31-2022 - securities,CA135087B949,,158.81,,
Virtous.08-31-2022 - securities,US912828B253,,126.48,,
Virtous.08-31-2022 - securities,DE0001030559,,136.35,,
Virtous.08-31-2022 - securities,DE0001030567,,121.66,,
Virtous.08-31-2022 - securities,IT0004545890,,185.7,,
Virtous.08-31-2022 - securities,AT0000A1K9C8,,105.69,,
Virtous.08-31-2022 - securities,US912810PV44,,158.9,,
Virtous.08-31-2022 - securities,GB00BN65R313,,146.83,,
Virtous.08-31-2022 - securities,CA135087K940,,97.76,,
Virtous.08-31-2022 - securities,US912828Z377,,119.69,,
Virtous.08-31-2022 - securities,CND100047QT4,,101.69,,
Virtous.08-31-2022 - securities,USDCURR,,,,
Virtous.08-31-2023 - securities,TAP,,65.15,,
Virtous.08-31-2023 - securities,VRSN,,207.48,,
Virtous.08-31-2023 - securities,TDY,,398.02,,
Virtous.08-31-2023 - securities,ADI,,174.53,,
Virtous.08-31-2023 - securities,MA,,407.85,,
Virtous.08-31-2023 - securities,WMB,,35.17,,
Virtous.08-31-2023 - securities,VFC,,18.77,,
Virtous.08-31-2023 - securities,VZ,,34.59,,
Virtous.08-31-2023 - securities,NDSN,,237.17,,
Virtous.08-31-2023 - securities,KR,,47.86,,
Virtous.08-31-2023 - securities,O,,56.15,,
Virtous.08-31-2023 - securities,NTAP,,75.29,,
Virtous.08-31-2023 - securities,NUE,,159.54,,
Virtous.08-31-2023 - securities,MOS,,38.58,,
Virtous.08-31-2023 - securities,BAC,,27.71,,
Virtous.08-31-2023 - securities,DOV,,141.44,,
Virtous.08-31-2023 - securities,GD,,216.74,,
Virtous.08-31-2023 - securities,FOXA,,32.12,,
Virtous.08-31-2023 - securities,ADSK,,218.57,,
Virtous.08-31-2023 - securities,BXP,,64.86,,
Virtous.08-31-2023 - securities,GPN,,115.13,,
Virtous.08-31-2023 - securities,AES,,17.55,,
Virtous.08-31-2023 - securities,BLK,,658.12,,
Virtous.08-31-2023 - securities,ALL,,105.21,,
Virtous.08-31-2023 - securities,TRV,,163.68,,
Virtous.08-31-2023 - securities,VRTX,,364.77,,
Virtous.08-31-2023 - securities,MAR,,194.9,,
Virtous.08-31-2023 - securities,SNA,,264.09,,
Virtous.08-31-2023 - securities,CSGP,,87.2,,
Virtous.08-31-2023 - securities,AON,,322.54,,
Virtous.08-31-2023 - securities,ABBV,,138.83,,
Virtous.08-31-2023 - securities,WHR,,132.87,,
Virtous.08-31-2023 - securities,DVA,,105.72,,
Virtous.08-31-2023 - securities,BMY,,60.24,,
Virtous.08-31-2023 - securities,VTRS,,10.64,,
Virtous.08-31-2023 - securities,WM,,159.9,,
Virtous.08-31-2023 - securities,ENPH,,89.12,,
Virtous.08-31-2023 - securities,PHM,,80.79,,
Virtous.08-31-2023 - securities,MSCI,,471.1,,
Virtous.08-31-2023 - securities,GNRC,,114.65,,
Virtous.08-31-2023 - securities,TFX,,220.07,,
Virtous.08-31-2023 - securities,NVDA,,490.57,,
Virtous.08-31-2023 - securities,SO,,68.53,,
Virtous.08-31-2023 - securities,TDG,,870.11,,
Virtous.08-31-2023 - securities,MCHP,,77.9,,
Virtous.08-31-2023 - securities,BALL,,54.18,,
Virtous.08-31-2023 - securities,NI,,26.7,,
Virtous.08-31-2023 - securities,AVB,,190.18,,
Virtous.08-31-2023 - securities,MPC,,142.73,,
Virtous.08-31-2023 - securities,FIS,,55.14,,
Virtous.08-31-2023 - securities,TEL,,123.43,,
Virtous.08-31-2023 - securities,CAT,,268.85,,
Virtous.08-31-2023 - securities,US912828WU04,,124.48,,
Virtous.08-31-2023 - securities,ES0000012411,,153.57,,
Virtous.08-31-2023 - securities,IT0005024234,,120.59,,
Virtous.08-31-2023 - securities,GB00B3Y1JG82,,165.49,,
Virtous.08-31-2023 - securities,GB00BGDYHF49,,187.3,,
Virtous.08-31-2023 - securities,FR0013327491,,132.39,,
Virtous.08-31-2023 - securities,ES00000127G9,,109.32,,
Virtous.08-31-2023 - securities,CA135087B949,,158.53,,
Virtous.08-31-2023 - securities,US912828B253,,126.49,,
Virtous.08-31-2023 - securities,DE0001030559,,135.99,,
Virtous.08-31-2023 - securities,DE0001030567,,121.48,,
Virtous.08-31-2023 - securities,IT0004545890,,185.0,,
Virtous.08-31-2023 - securities,AT0000A1K9C8,,105.41,,
Virtous.08-31-2023 - securities,US912810PV44,,158.68,,
Virtous.08-31-2023 - securities,GB00BN65R313,,146.61,,
Virtous.08-31-2023 - securities,CA135087K940,,97.76,,
Virtous.08-31-2023 - securities,US912828Z377,,119.45,,
Virtous.08-31-2023 - securities,CND100047QT4,,101.7,,
Virtous.08-31-2023 - securities,USDCURR,,,,
Virtous.09-30-2022 - securities,TAP,,46.98,,
Virtous.09-30-2022 - securities,VRSN,,173.7,,
Virtous.09-30-2022 - securities,TDY,,337.47,,
Virtous.09-30-2022 - securities,ADI,,137.42,,
Virtous.09-30-2022 - securities,MA,,282.57,,
Virtous.09-30-2022 - securities,WMB,,27.45,,
Virtous.09-30-2022 - securities,VFC,,28.57,,
Virtous.09-30-2022 - securities,VZ,,35.53,,
Virtous.09-30-2022 - securities,NDSN,,209.87,,
Virtous.09-30-2022 - securities,KR,,42.78,,
Virtous.09-30-2022 - securities,O,,55.89,,
Virtous.09-30-2022 - securities,NTAP,,60.02,,
Virtous.09-30-2022 - securities,NUE,,105.88,,
Virtous.09-30-2022 - securities,MOS,,47.47,,
Virtous.09-30-2022 - securities,BAC,,29.59,,
Virtous.09-30-2022 - securities,DOV,,115.34,,
Virtous.09-30-2022 - securities,GD,,207.38,,
Virtous.09-30-2022 - securities,FOXA,,30.46,,
Virtous.09-30-2022 - securities,ADSK,,186.8,,
Virtous.09-30-2022 - securities,BXP,,71.25,,
Virtous.09-30-2022 - securities,GPN,,107.24,,
Virtous.09-30-2022 - securities,AES,,22.0,,
Virtous.09-30-2022 - securities,BLK,,538.62,,
Virtous.09-30-2022 - securities,ALL,,121.89,,
Virtous.09-30-2022 - securities,TRV,,150.78,,
Virtous.09-30-2022 - securities,VRTX,,289.54,,
Virtous.09-30-2022 - securities,MAR,,138.68,,
Virtous.09-30-2022 - securities,SNA,,196.2,,
Virtous.09-30-2022 - securities,CSGP,,69.65,,
Virtous.09-30-2022 - securities,AON,,265.87,,
Virtous.09-30-2022 - securities,ABBV,,128.98,,
Virtous.09-30-2022 - securities,WHR,,128.1,,
Virtous.09-30-2022 - securities,DVA,,82.77,,
Virtous.09-30-2022 - securities,BMY,,68.82,,
Virtous.09-30-2022 - securities,VTRS,,8.14,,
Virtous.09-30-2022 - securities,WM,,158.16,,
Virtous.09-30-2022 - securities,ENPH,,277.47,,
Virtous.09-30-2022 - securities,PHM,,37.18,,
Virtous.09-30-2022 - securities,MSCI,,417.37,,
Virtous.09-30-2022 - securities,GNRC,,178.14,,
Virtous.09-30-2022 - securities,TFX,,200.28,,
Virtous.09-30-2022 - securities,NVDA,,121.33,,
Virtous.09-30-2022 - securities,SO,,65.29,,
Virtous.09-30-2022 - securities,TDG,,524.82,,
Virtous.09-30-2022 - securities,MCHP,,59.9,,
Virtous.09-30-2022 - securities,BALL,,47.79,,
Virtous.09-30-2022 - securities,NI,,24.29,,
Virtous.09-30-2022 - securities,AVB,,178.92,,
Virtous.09-30-2022 - securities,MPC,,96.98,,
Virtous.09-30-2022 - securities,FIS,,73.73,,
Virtous.09-30-2022 - securities,TEL,,108.38,,
Virtous.09-30-2022 - securities,CAT,,160.54,,
Virtous.09-30-2022 - securities,US912828WU04,,124.2,,
Virtous.09-30-2022 - securities,ES0000012411,,153.41,,
Virtous.09-30-2022 - securities,IT0005024234,,120.45,,
Virtous.09-30-2022 - securities,GB00B3Y1JG82,,164.97,,
Virtous.09-30-2022 - securities,GB00BGDYHF49,,187.11,,
Virtous.09-30-2022 - securities,FR0013327491,,132.21,,
Virtous.09-30-2022 - securities,ES00000127G9,,109.12,,
Virtous.09-30-2022 - securities,CA135087B949,,158.64,,
Virtous.09-30-2022 - securities,US912828B253,,126.21,,
Virtous.09-30-2022 - securities,DE0001030559,,135.85,,
Virtous.09-30-2022 - securities,DE0001030567,,121.32,,
Virtous.09-30-2022 - securities,IT0004545890,,184.71,,
Virtous.09-30-2022 - securities,AT0000A1K9C8,,105.23,,
Virtous.09-30-2022 - securities,US912810PV44,,158.5,,
Virtous.09-30-2022 - securities,GB00BN65R313,,146.46,,
Virtous.09-30-2022 - securities,CA135087K940,,97.56,,
Virtous.09-30-2022 - securities,US912828Z377,,119.41,,
Virtous.09-30-2022 - securities,CND100047QT4,,101.7,,
Virtous.09-30-2022 - securities,USDCURR,,,,
Virtous.10-31-2022 - securities,TAP,,49.37,,
Virtous.10-31-2022 - securities,VRSN,,200.46,,
Virtous.10-31-2022 - securities,TDY,,397.98,,
Virtous.10-31-2022 - securities,ADI,,140.66,,
Virtous.10-31-2022 - securities,MA,,326.66,,
Virtous.10-31-2022 - securities,WMB,,31.39,,
Virtous.10-31-2022 - securities,VFC,,26.98,,
Virtous.10-31-2022 - securities,VZ,,35.56,,
Virtous.10-31-2022 - securities,NDSN,,222.46,,
Virtous.10-31-2022 - securities,KR,,46.24,,
Virtous.10-31-2022 - securities,O,,60.04,,
Virtous.10-31-2022 - securities,NTAP,,67.72,,
Virtous.10-31-2022 - securities,NUE,,130.02,,
Virtous.10-31-2022 - securities,MOS,,52.79,,
Virtous.10-31-2022 - securities,BAC,,35.32,,
Virtous.10-31-2022 - securities,DOV,,129.29,,
Virtous.10-31-2022 - securities,GD,,245.53,,
Virtous.10-31-2022 - securities,FOXA,,28.67,,
Virtous.10-31-2022 - securities,ADSK,,214.3,,
Virtous.10-31-2022 - securities,BXP,,69.09,,
Virtous.10-31-2022 - securities,GPN,,113.4,,
Virtous.10-31-2022 - securities,AES,,25.62,,
Virtous.10-31-2022 - securities,BLK,,632.22,,
Virtous.10-31-2022 - securities,ALL,,123.57,,
Virtous.10-31-2022 - securities,TRV,,181.55,,
Virtous.10-31-2022 - securities,VRTX,,312.0,,
Virtous.10-31-2022 - securities,MAR,,158.44,,
Virtous.10-31-2022 - securities,SNA,,216.37,,
Virtous.10-31-2022 - securities,CSGP,,82.72,,
Virtous.10-31-2022 - securities,AON,,279.94,,
Virtous.10-31-2022 - securities,ABBV,,142.12,,
Virtous.10-31-2022 - securities,WHR,,131.36,,
Virtous.10-31-2022 - securities,DVA,,73.01,,
Virtous.10-31-2022 - securities,BMY,,75.56,,
Virtous.10-31-2022 - securities,VTRS,,9.68,,
Virtous.10-31-2022 - securities,WM,,156.34,,
Virtous.10-31-2022 - securities,ENPH,,307.0,,
Virtous.10-31-2022 - securities,PHM,,39.65,,
Virtous.10-31-2022 - securities,MSCI,,463.94,,
Virtous.10-31-2022 - securities,GNRC,,115.91,,
Virtous.10-31-2022 - securities,TFX,,213.3,,
Virtous.10-31-2022 - securities,NVDA,,134.9,,
Virtous.10-31-2022 - securities,SO,,62.87,,
Virtous.10-31-2022 - securities,TDG,,575.76,,
Virtous.10-31-2022 - securities,MCHP,,60.59,,
Virtous.10-31-2022 - securities,BALL,,48.85,,
Virtous.10-31-2022 - securities,NI,,25.0,,
Virtous.10-31-2022 - securities,AVB,,170.11,,
Virtous.10-31-2022 - securities,MPC,,110.93,,
Virtous.10-31-2022 - securities,FIS,,80.97,,
Virtous.10-31-2022 - securities,TEL,,120.04,,
Virtous.10-31-2022 - securities,CAT,,213.21,,
Virtous.10-31-2022 - securities,US912828WU04,,124.36,,
Virtous.10-31-2022 - securities,ES0000012411,,153.58,,
Virtous.10-31-2022 - securities,IT0005024234,,120.61,,
Virtous.10-31-2022 - securities,GB00B3Y1JG82,,164.94,,
Virtous.10-31-2022 - securities,GB00BGDYHF49,,187.46,,
Virtous.10-31-2022 - securities,FR0013327491,,132.18,,
Virtous.10-31-2022 - securities,ES00000127G9,,109.33,,
Virtous.10-31-2022 - securities,CA135087B949,,158.52,,
Virtous.10-31-2022 - securities,US912828B253,,126.37,,
Virtous.10-31-2022 - securities,DE0001030559,,136.08,,
Virtous.10-31-2022 - securities,DE0001030567,,121.6,,
Virtous.10-31-2022 - securities,IT0004545890,,184.85,,
Virtous.10-31-2022 - securities,AT0000A1K9C8,,105.26,,
Virtous.10-31-2022 - securities,US912810PV44,,158.54,,
Virtous.10-31-2022 - securities,GB00BN65R313,,146.73,,
Virtous.10-31-2022 - securities,CA135087K940,,97.66,,
Virtous.10-31-2022 - securities,US912828Z377,,119.4,,
Virtous.10-31-2022 - securities,CND100047QT4,,101.69,,
Virtous.10-31-2022 - securities,USDCURR,,,,
Virtous.11-30-2022 - securities,TAP,,53.95,,
Virtous.11-30-2022 - securities,VRSN,,199.81,,
Virtous.11-30-2022 - securities,TDY,,420.1,,
Virtous.11-30-2022 - securities,ADI,,169.54,,
Virtous.11-30-2022 - securities,MA,,354.75,,
Virtous.11-30-2022 - securities,WMB,,33.27,,
Virtous.11-30-2022 - securities,VFC,,31.35,,
Virtous.11-30-2022 - securities,VZ,,37.09,,
Virtous.11-30-2022 - securities,NDSN,,233.82,,
Virtous.11-30-2022 - securities,KR,,48.36,,
Virtous.11-30-2022 - securities,O,,61.05,,
Virtous.11-30-2022 - securities,NTAP,,66.1,,
Virtous.11-30-2022 - securities,NUE,,148.4,,
Virtous.11-30-2022 - securities,MOS,,50.53,,
Virtous.11-30-2022 - securities,BAC,,37.09,,
Virtous.11-30-2022 - securities,DOV,,140.95,,
Virtous.11-30-2022 - securities,GD,,248.07,,
Virtous.11-30-2022 - securities,FOXA,,32.22,,
Virtous.11-30-2022 - securities,ADSK,,201.95,,
Virtous.11-30-2022 - securities,BXP,,68.5,,
Virtous.11-30-2022 - securities,GPN,,103.0,,
Virtous.11-30-2022 - securities,AES,,28.32,,
Virtous.11-30-2022 - securities,BLK,,700.83,,
Virtous.11-30-2022 - securities,ALL,,131.9,,
Virtous.11-30-2022 - securities,TRV,,186.81,,
Virtous.11-30-2022 - securities,VRTX,,316.4,,
Virtous.11-30-2022 - securities,MAR,,164.04,,
Virtous.11-30-2022 - securities,SNA,,236.07,,
Virtous.11-30-2022 - securities,CSGP,,81.04,,
Virtous.11-30-2022 - securities,AON,,306.58,,
Virtous.11-30-2022 - securities,ABBV,,156.47,,
Virtous.11-30-2022 - securities,WHR,,140.89,,
Virtous.11-30-2022 - securities,DVA,,73.73,,
Virtous.11-30-2022 - securities,BMY,,78.3,,
Virtous.11-30-2022 - securities,VTRS,,10.65,,
Virtous.11-30-2022 - securities,WM,,165.57,,
Virtous.11-30-2022 - securities,ENPH,,320.59,,
Virtous.11-30-2022 - securities,PHM,,44.4,,
Virtous.11-30-2022 - securities,MSCI,,503.85,,
Virtous.11-30-2022 - securities,GNRC,,105.52,,
Virtous.11-30-2022 - securities,TFX,,233.11,,
Virtous.11-30-2022 - securities,NVDA,,169.18,,
Virtous.11-30-2022 - securities,SO,,65.63,,
Virtous.11-30-2022 - securities,TDG,,628.5,,
Virtous.11-30-2022 - securities,MCHP,,78.06,,
Virtous.11-30-2022 - securities,BALL,,55.67,,
Virtous.11-30-2022 - securities,NI,,27.19,,
Virtous.11-30-2022 - securities,AVB,,169.9,,
Virtous.11-30-2022 - securities,MPC,,119.67,,
Virtous.11-30-2022 - securities,FIS,,70.82,,
Virtous.11-30-2022 - securities,TEL,,124.41,,
Virtous.11-30-2022 - securities,CAT,,232.86,,
Virtous.11-30-2022 - securities,US912828WU04,,124.43,,
Virtous.11-30-2022 - securities,ES0000012411,,154.32,,
Virtous.11-30-2022 - securities,IT0005024234,,121.08,,
Virtous.11-30-2022 - securities,GB00B3Y1JG82,,166.31,,
Virtous.11-30-2022 - securities,GB00BGDYHF49,,188.31,,
Virtous.11-30-2022 - securities,FR0013327491,,132.98,,
Virtous.11-30-2022 - securities,ES00000127G9,,109.56,,
Virtous.11-30-2022 - securities,CA135087B949,,159.27,,
Virtous.11-30-2022 - securities,US912828B253,,126.45,,
Virtous.11-30-2022 - securities,DE0001030559,,136.43,,
Virtous.11-30-2022 - securities,DE0001030567,,121.62,,
Virtous.11-30-2022 - securities,IT0004545890,,185.87,,
Virtous.11-30-2022 - securities,AT0000A1K9C8,,105.83,,
Virtous.11-30-2022 - securities,US912810PV44,,158.88,,
Virtous.11-30-2022 - securities,GB00BN65R313,,147.4,,
Virtous.11-30-2022 - securities,CA135087K940,,97.98,,
Virtous.11-30-2022 - securities,US912828Z377,,119.7,,
Virtous.11-30-2022 - securities,CND100047QT4,,101.65,,
Virtous.11-30-2022 - securities,USDCURR,,,,
Virtous.12-31-2022 - securities,TAP,,50.78,,
Virtous.12-31-2022 - securities,VRSN,,205.44,,
Virtous.12-31-2022 - securities,TDY,,399.91,,
Virtous.12-31-2022 - securities,ADI,,162.49,,
Virtous.12-31-2022 - securities,MA,,346.12,,
Virtous.12-31-2022 - securities,WMB,,31.95,,
Virtous.12-31-2022 - securities,VFC,,26.85,,
Virtous.12-31-2022 - securities,VZ,,37.49,,
Virtous.12-31-2022 - securities,NDSN,,235.68,,
Virtous.12-31-2022 - securities,KR,,43.83,,
Virtous.12-31-2022 - securities,O,,61.64,,
Virtous.12-31-2022 - securities,NTAP,,58.72,,
Virtous.12-31-2022 - securities,NUE,,130.95,,
Virtous.12-31-2022 - securities,MOS,,43.22,,
Virtous.12-31-2022 - securities,BAC,,32.65,,
Virtous.12-31-2022 - securities,DOV,,134.45,,
Virtous.12-31-2022 - securities,GD,,243.86,,
Virtous.12-31-2022 - securities,FOXA,,30.16,,
Virtous.12-31-2022 - securities,ADSK,,186.87,,
Virtous.12-31-2022 - securities,BXP,,65.19,,
Virtous.12-31-2022 - securities,GPN,,98.82,,
Virtous.12-31-2022 - securities,AES,,28.16,,
Virtous.12-31-2022 - securities,BLK,,698.4,,
Virtous.12-31-2022 - securities,ALL,,133.58,,
Virtous.12-31-2022 - securities,TRV,,185.45,,
Virtous.12-31-2022 - securities,VRTX,,288.78,,
Virtous.12-31-2022 - securities,MAR,,147.71,,
Virtous.12-31-2022 - securities,SNA,,224.19,,
Virtous.12-31-2022 - securities,CSGP,,77.28,,
Virtous.12-31-2022 - securities,AON,,298.48,,
Virtous.12-31-2022 - securities,ABBV,,156.89,,
Virtous.12-31-2022 - securities,WHR,,136.01,,
Virtous.12-31-2022 - securities,DVA,,74.67,,
Virtous.12-31-2022 - securities,BMY,,70.18,,
Virtous.12-31-2022 - securities,VTRS,,10.75,,
Virtous.12-31-2022 - securities,WM,,155.47,,
Virtous.12-31-2022 - securities,ENPH,,264.96,,
Virtous.12-31-2022 - securities,PHM,,45.3,,
Virtous.12-31-2022 - securities,MSCI,,461.52,,
Virtous.12-31-2022 - securities,GNRC,,100.66,,
Virtous.12-31-2022 - securities,TFX,,248.55,,
Virtous.12-31-2022 - securities,NVDA,,146.1,,
Virtous.12-31-2022 - securities,SO,,69.29,,
Virtous.12-31-2022 - securities,TDG,,629.65,,
Virtous.12-31-2022 - securities,MCHP,,69.25,,
Virtous.12-31-2022 - securities,BALL,,50.76,,
Virtous.12-31-2022 - securities,NI,,26.69,,
Virtous.12-31-2022 - securities,AVB,,158.46,,
Virtous.12-31-2022 - securities,MPC,,114.35,,
Virtous.12-31-2022 - securities,FIS,,66.65,,
Virtous.12-31-2022 - securities,TEL,,113.25,,
Virtous.12-31-2022 - securities,CAT,,235.96,,
Virtous.12-31-2022 - securities,US912828WU04,,124.39,,
Virtous.12-31-2022 - securities,ES0000012411,,153.82,,
Virtous.12-31-2022 - securities,IT0005024234,,120.7,,
Virtous.12-31-2022 - securities,GB00B3Y1JG82,,165.47,,
Virtous.12-31-2022 - securities,GB00BGDYHF49,,187.67,,
Virtous.12-31-2022 - securities,FR0013327491,,132.57,,
Virtous.12-31-2022 - securities,ES00000127G9,,109.34,,
Virtous.12-31-2022 - securities,CA135087B949,,159.08,,
Virtous.12-31-2022 - securities,US912828B253,,126.4,,
Virtous.12-31-2022 - securities,DE0001030559,,136.11,,
Virtous.12-31-2022 - securities,DE0001030567,,121.43,,
Virtous.12-31-2022 - securities,IT0004545890,,185.32,,
Virtous.12-31-2022 - securities,AT0000A1K9C8,,105.5,,
Virtous.12-31-2022 - securities,US912810PV44,,158.79,,
Virtous.12-31-2022 - securities,GB00BN65R313,,146.89,,
Virtous.12-31-2022 - securities,CA135087K940,,97.74,,
Virtous.12-31-2022 - securities,US912828Z377,,119.62,,
Virtous.12-31-2022 - securities,CND100047QT4,,101.61,,
Virtous.12-31-2022 - securities,USDCURR,,,,
mend-report Wallington.28_02_2023,POOL,,353.68,,
mend-report Wallington.28_02_2023,WHR,,132.66,,
mend-report Wallington.28_02_2023,AVGO,,586.92,,
mend-report Wallington.28_02_2023,NVR,,5173.62,,
mend-report Wallington.28_02_2023,MA,,354.22,,
mend-report Wallington.28_02_2023,RJF,,107.53,,
mend-report Wallington.28_02_2023,O,,62.62,,
mend-report Wallington.28_02_2023,J,,118.98,,
mend-report Wallington.28_02_2023,SPG,,118.32,,
mend-report Wallington.28_02_2023,VLO,,129.49,,
mend-report Wallington.28_02_2023,COST,,482.26,,
mend-report Wallington.28_02_2023,K,,65.35,,
mend-report Wallington.28_02_2023,ANET,,138.7,,
mend-report Wallington.28_02_2023,GRMN,,96.71,,
mend-report Wallington.28_02_2023,MTB,,152.36,,
mend-report Wallington.28_02_2023,CMG,,1491.08,,
mend-report Wallington.28_02_2023,WRB,,65.97,,
mend-report Wallington.28_02_2023,VTRS,,11.01,,
mend-report Wallington.28_02_2023,MCO,,288.76,,
mend-report Wallington.28_02_2023,KMI,,16.52,,
mend-report Wallington.28_02_2023,ALLE,,111.8,,
mend-report Wallington.28_02_2023,PPL,,26.59,,
mend-report Wallington.28_02_2023,CFG,,40.62,,
mend-report Wallington.28_02_2023,ABBV,,150.82,,
mend-report Wallington.28_02_2023,MAS,,51.88,,
mend-report Wallington.28_02_2023,FOX,,32.25,,
mend-report Wallington.28_02_2023,CSX,,30.38,,
mend-report Wallington.28_02_2023,MKC,,73.64,,
mend-report Wallington.28_02_2023,QRVO,,100.89,,
mend-report Wallington.28_02_2023,HST,,16.52,,
mend-report Wallington.28_02_2023,CDAY,,72.93,,
mend-report Wallington.28_02_2023,SEE,,48.18,,
mend-report Wallington.28_02_2023,MNST,,50.88,,
mend-report Wallington.28_02_2023,LNC,,30.5,,
mend-report Wallington.28_02_2023,LOW,,203.76,,
mend-report Wallington.28_02_2023,WAB,,103.99,,
mend-report Wallington.28_02_2023,EXPE,,108.97,,
mend-report Wallington.28_02_2023,SHW,,220.27,,
mend-report Wallington.28_02_2023,GPC,,174.75,,
mend-report Wallington.28_02_2023,HWM,,42.11,,
mend-report Wallington.28_02_2023,VRSN,,196.83,,
mend-report Wallington.28_02_2023,TGT,,165.94,,
mend-report Wallington.28_02_2023,HON,,189.44,,
mend-report Wallington.28_02_2023,DHI,,92.08,,
mend-report Wallington.28_02_2023,LHX,,208.67,,
mend-report Wallington.28_02_2023,SJM,,145.85,,
mend-report Wallington.28_02_2023,CMS,,58.03,,
mend-report Wallington.28_02_2023,ADI,,182.6,,
mend-report Wallington.28_02_2023,CAH,,74.81,,
mend-report Wallington.28_02_2023,KO,,58.61,,
mend-report Wallington.28_02_2023,OMC,,89.2,,
mend-report Wallington.28_02_2023,ES0000012B39,,108.08,,
mend-report Wallington.28_02_2023,DK0009923807,,104.66,,
mend-report Wallington.28_02_2023,SG7U32949426,,109.21,,
mend-report Wallington.28_02_2023,GB00B0CNHZ09,,451.59,,
mend-report Wallington.28_02_2023,IT0004513641,,115.4,,
mend-report Wallington.28_02_2023,GB0008932666,,385.79,,
mend-report Wallington.28_02_2023,GB00BNNGP551,,143.23,,
mend-report Wallington.28_02_2023,DE0001030567,,121.45,,
mend-report Wallington.28_02_2023,NL0010721999,,162.38,,
mend-report Wallington.28_02_2023,SE0000556599,,192.58,,
mend-report Wallington.28_02_2023,GB00B6460505,,152.6,,
mend-report Wallington.28_02_2023,FR0014001N38,,122.57,,
mend-report Wallington.28_02_2023,IT0005246134,,124.27,,
mend-report Wallington.28_02_2023,CA135087XQ21,,209.94,,
mend-report Wallington.28_02_2023,FR0013415627,,101.58,,
mend-report Wallington.28_02_2023,JP1300671L78,,97.9,,
mend-report Wallington.28_02_2023,US912810SV17,,125.97,,
mend-report Wallington.28_02_2023,IT0004243512,,135.04,,
mend-report Wallington.28_02_2023,NL0012818504,,106.85,,
mend-report Wallington.28_02_2023,GB00BD9MZZ71,,326.09,,
mend-report Wallington.28_02_2023,CA135087VS05,,206.69,,
mend-report Wallington.28_02_2023,ES0000012411,,153.55,,
mend-report Wallington.28_02_2023,AT0000A04967,,157.54,,
mend-report Wallington.28_02_2023,AU000XCLWAF4,,155.47,,
mend-report Wallington.28_02_2023,USDCURR,,,,
mend-report Wallington.30_04_2023,POOL,,349.19,,
mend-report Wallington.30_04_2023,WHR,,135.95,,
mend-report Wallington.30_04_2023,AVGO,,623.18,,
mend-report Wallington.30_04_2023,NVR,,5840.0,,
mend-report Wallington.30_04_2023,MA,,379.48,,
mend-report Wallington.30_04_2023,RJF,,90.16,,
mend-report Wallington.30_04_2023,O,,62.04,,
mend-report Wallington.30_04_2023,J,,114.96,,
mend-report Wallington.30_04_2023,SPG,,111.46,,
mend-report Wallington.30_04_2023,VLO,,112.72,,
mend-report Wallington.30_04_2023,COST,,501.23,,
mend-report Wallington.30_04_2023,K,,69.15,,
mend-report Wallington.30_04_2023,ANET,,160.16,,
mend-report Wallington.30_04_2023,GRMN,,97.49,,
mend-report Wallington.30_04_2023,MTB,,124.49,,
mend-report Wallington.30_04_2023,CMG,,2067.62,,
mend-report Wallington.30_04_2023,WRB,,58.81,,
mend-report Wallington.30_04_2023,VTRS,,9.11,,
mend-report Wallington.30_04_2023,MCO,,311.62,,
mend-report Wallington.30_04_2023,KMI,,16.88,,
mend-report Wallington.30_04_2023,ALLE,,110.06,,
mend-report Wallington.30_04_2023,PPL,,28.46,,
mend-report Wallington.30_04_2023,CFG,,30.09,,
mend-report Wallington.30_04_2023,ABBV,,149.46,,
mend-report Wallington.30_04_2023,MAS,,52.95,,
mend-report Wallington.30_04_2023,FOX,,30.54,,
mend-report Wallington.30_04_2023,CSX,,30.53,,
mend-report Wallington.30_04_2023,MKC,,87.45,,
mend-report Wallington.30_04_2023,QRVO,,92.08,,
mend-report Wallington.30_04_2023,HST,,16.02,,
mend-report Wallington.30_04_2023,CDAY,,63.48,,
mend-report Wallington.30_04_2023,SEE,,47.75,,
mend-report Wallington.30_04_2023,MNST,,56.0,,
mend-report Wallington.30_04_2023,LNC,,21.35,,
mend-report Wallington.30_04_2023,LOW,,206.85,,
mend-report Wallington.30_04_2023,WAB,,97.35,,
mend-report Wallington.30_04_2023,EXPE,,93.96,,
mend-report Wallington.30_04_2023,SHW,,236.38,,
mend-report Wallington.30_04_2023,GPC,,167.24,,
mend-report Wallington.30_04_2023,HWM,,44.21,,
mend-report Wallington.30_04_2023,VRSN,,221.8,,
mend-report Wallington.30_04_2023,TGT,,155.36,,
